"MLS #","Cat","Status","Address","City","County","Beds","Baths","Structure Type","Status Contractual Search Date","Current Price","List Price","HOA Fee","Building Name","Lot Size Acres","Main Level Bedrooms","Main Level Full Baths","Main Level Half Baths","Municipality","Pool","Price/SqFt","RATIO Close Price By List Price","RATIO Close Price By Original List Price","Selling Office Name","Total SQFT","Year Built","Zip Code","Legal Subdivision","Age","Original List Price","Above Grade Finished SQFT","DOM","List Agent Full Name","Selling Agent Full Name","List Office Name"
"VAAX2030172","RES","ACT","505 Oronoco St","Alexandria","Alexandria City, VA","4","4/1","Interior Row/Townhouse","01/19/24","$2,450,000","$2,450,000.00","$88.00","","0.04","","","1","","No Pool","$762.53","","","","3,213","2015","22314","BRIGHTLEAF AND COOPER","9","$2,450,000","3,213","1","Steven J Deleyiannis","","Coldwell Banker Realty (CBRB54)"
"VAAX2028798","RES","ACT","412 Wolfe St","Alexandria","Alexandria City, VA","5","4/1","Detached","10/24/23","$3,099,999","$3,099,999.00","","","0.09","5","4","1","","No Pool","$919.88","","","","3,930","1965","22314","","59","$3,600,000","3,370","88","sean b roberson","","Broadsight Realty (BROAD1)"
"VAAX2028114","RES","CLS","100 Gibbon St","Alexandria","Alexandria City, VA","4","4/1","End of Row/Townhouse","12/04/23","$2,600,000","$2,695,000.00","","","0.05","0","0","1","","No Pool","$767.41","0.96475","0.965","McEnearney Associates, Inc.","3,388","1968","22314","POMMANDER SQ WALK","56","$2,695,000","3,388","48","Mary Ashley Zimmermann","Donna J. Cramer","Compass (COMPS7)"
"VAAX2026552","RES","CLS","508 Prince St","Alexandria","Alexandria City, VA","8","5","Interior Row/Townhouse","10/16/23","$1,460,625","$1,550,000.00","","","0.04","2","2","","","No Pool","$419.36","0.94234","0.913","Compass","4,258","1820","22314","","204","$1,599,000","3,483","31","WAI LUN L LEUNG","Andre M Perez","Century 21 Redwood Realty (RDWG3)"
"VAAX2018794","RES","CLS","500 Duke St","Alexandria","Alexandria City, VA","5","4","Detached","07/28/23","$3,240,000","$3,495,000.00","","","0.07","0","1","","","No Pool","$920.45","0.92704","0.888","McEnearney Associates, Inc.","4,136","1840","22314","","184","$3,650,000","3,520","233","Lauren A Bishop","Jillian Keck Hogan","McEnearney Associates, Inc. (MCE1)"
"VAAX2026948","RES","CLS","1103 Trinity Dr","Alexandria","Alexandria City, VA","5","4/1","Detached","10/11/23","$1,776,000","$1,695,900.00","","","0.19","","","1","","No Pool","$487.24","1.04723","1.047","KW Metro Center","4,915","1950","22314","COLLEGE PARK","74","$1,695,900","3,645","16","Deyi S Awadallah","Nicole M McCullar","D.S.A. Properties & Investments LLC (DSPR1)"
"VAAX2025194","RES","CLS","119 Wolfe St","Alexandria","Alexandria City, VA","6","4/2","Detached","08/25/23","$4,300,000","$4,500,000.00","","","0.09","","","1","","No Pool","$1,132.17","0.95556","0.915","Compass","5,884","1988","22314","","36","$4,700,000","3,798","33","Christine R Garner","MaryEllen Rotondo","Weichert, REALTORS (WEI58)"
"VAAX2028846","RES","CLS","1305 Dartmouth Rd","Alexandria","Alexandria City, VA","6","4/1","Detached","01/05/24","$2,091,305","$2,250,000.00","$25.00","","0.35","0","0","1","","No Pool","$454.63","0.92947","0.873","Compass","6,500","2001","22314","DARTMOUTH PLACE","23","$2,395,000","4,600","44","Kerry A Adams","Elizabeth Landeros","Compass (COMPS7)"
"VAAX2028270","RES","ACT","811 Prince St","Alexandria","Alexandria City, VA","4","4/1","Detached","10/04/23","$8,000,000","$8,000,000.00","","","0.14","0","0","1","","No Pool","$1,159.42","","","","8,600","1854","22314","","170","$8,000,000","6,900","108","Wetherly c Barker Hemeon","","TTR Sothebys International Realty (TTRS3)"
"VAAX2025392","RES","CLS","126 S Fairfax St","Alexandria","Alexandria City, VA","9","4/2","Interior Row/Townhouse","12/11/23","$2,075,000","$2,295,000.00","","","0.08","2","1","1","","No Pool","$297.53","0.90414","0.832","McEnearney Associates, Inc.","9,604","1800","22314","","224","$2,495,000","6,974","127","Lauren A Bishop","Barbara G Beckwith","McEnearney Associates, Inc. (MCE1)"
